CustomerID,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Tech_Support,Paperless_Billing,Payment_Method,Customer_Service_Calls,Monthly_Increase_Rate,Churn
1331,17,101.92276103531539,5404.518447272854,One year,DSL,No,Yes,Yes,Mailed check,9,-3.3290475929569663,1
1332,12,148.50376298328462,2094.2064334061156,Two year,Fiber optic,No,Yes,No,Mailed check,4,-4.61650917492431,0
1333,22,64.76004433159471,246.61085853585197,One year,No,Yes,No,Yes,Credit card,0,2.5166239287556174,0
1334,17,28.02911021772596,5623.7485525452785,Month-to-month,DSL,No,No,No,Bank transfer,5,9.10707168953689,1
1335,10,115.46550459358845,5193.869459439921,One year,DSL,No,No,Yes,Mailed check,6,4.750584269378042,1
1336,65,87.82534445092193,3345.3931727572976,One year,Fiber optic,No,Yes,No,Credit card,4,9.773037856211799,0
1337,22,47.71651108058756,4252.919841764098,Two year,Fiber optic,No,No,Yes,Credit card,4,8.41141697452219,1
1338,50,121.62476857061873,7582.636614475501,Month-to-month,DSL,Yes,No,No,Electronic check,5,6.458143787367327,0
1339,14,46.48821316049269,4802.081429152958,One year,No,Yes,No,Yes,Credit card,6,14.34998161449709,0
1340,64,53.886015128281755,5297.283089158598,Month-to-month,Fiber optic,No,No,No,Credit card,3,9.5676886870694,1
1341,47,32.02871206767349,604.8994354982146,One year,DSL,No,Yes,No,Bank transfer,6,13.292268983628844,0
1342,29,71.92619627401108,1411.3562393334894,Two year,DSL,Yes,No,Yes,Electronic check,4,-0.1567887135994317,0
1343,36,74.46079911186446,2477.5229836515464,Month-to-month,Fiber optic,No,No,No,Electronic check,6,9.272792535544024,0
1344,52,86.89303274527879,4361.0966124223305,Month-to-month,No,No,No,Yes,Electronic check,0,6.956057268303187,0
1345,7,112.16535472609107,6235.0680782682375,One year,Fiber optic,No,Yes,Yes,Credit card,9,13.485921936777064,1
1346,29,137.79312072845534,2637.8029345298373,Two year,Fiber optic,No,No,No,Electronic check,1,5.209060352487464,0
1347,11,37.90543285541512,2915.421200782314,Month-to-month,Fiber optic,No,Yes,No,Mailed check,1,0.592827580583033,1
1348,33,27.06525278532542,2123.591992872616,One year,Fiber optic,Yes,No,Yes,Bank transfer,6,2.6967792075708363,1
1349,6,22.409060367263326,2111.4137014329162,Two year,Fiber optic,No,Yes,Yes,Bank transfer,8,-0.6234038914747764,1
1350,32,38.67077914894611,7596.024382568893,Two year,No,No,No,Yes,Credit card,6,-0.6005400122362659,1
1351,51,105.53343315161138,5120.111718989231,Two year,DSL,No,No,No,Electronic check,5,4.408431720533219,0
1352,58,114.57202013954456,1331.61982396558,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,2,12.851376705859426,1
1353,26,122.24574275865588,5805.763766865653,Two year,DSL,No,No,No,Credit card,4,-1.1626131427748798,0
1354,46,51.68206754756454,5803.967032544229,Month-to-month,DSL,No,No,Yes,Credit card,9,0.7574002424823112,0
1355,29,59.76632572399759,5365.11454882427,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,1,12.059762561030773,1
1356,4,82.80750392351493,1164.2915162162426,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,8,1.7851255512103066,1
1357,13,28.213802591829445,3323.1327194097366,One year,Fiber optic,No,Yes,No,Electronic check,5,14.248268039794283,0
1358,39,99.448398017462,943.3750109058637,Two year,Fiber optic,Yes,No,No,Mailed check,8,0.3784055292708244,0
1359,15,147.8855543778485,6551.301982327878,Month-to-month,No,No,No,No,Mailed check,8,3.8428684339715566,1
1360,29,66.90482047914034,5275.859931105562,Two year,DSL,No,No,No,Electronic check,6,-3.087801216145183,0
1361,29,117.87017176187992,4106.911100465765,Two year,No,No,Yes,Yes,Mailed check,4,14.843515905972033,0
1362,32,85.00440902404904,2809.8222643547133,One year,No,No,No,No,Mailed check,3,12.80284089751239,1
1363,2,36.61553976684975,1555.5708485060238,Two year,Fiber optic,No,Yes,Yes,Bank transfer,0,11.351245057522494,1
1364,47,95.69086834433622,940.9359517815524,Month-to-month,No,No,No,Yes,Electronic check,8,-1.8531505887811872,0
1365,22,58.98365489772844,7757.000799541506,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,5,14.387161156958271,1
1366,27,24.47241709894957,1677.2242714525821,Two year,Fiber optic,Yes,No,Yes,Bank transfer,1,13.583025713598488,0
1367,67,102.5408649153067,573.0095510989468,One year,DSL,No,Yes,No,Credit card,6,3.713428839950385,0
1368,56,131.6612054122146,7697.167500241721,Month-to-month,Fiber optic,No,No,No,Electronic check,5,8.632740594028135,1
1369,21,64.82006969698364,4436.718756726834,One year,Fiber optic,Yes,Yes,No,Bank transfer,3,14.84916855384094,0
1370,47,70.73842113766017,6393.588206430029,Two year,DSL,No,No,No,Mailed check,5,3.1949043899916383,0
1371,59,135.83281878573752,445.7501928667166,One year,No,No,No,Yes,Credit card,5,-2.7390862189183407,1
1372,6,125.76914573775626,4578.872274089272,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,4,12.355580696379935,1
1373,19,112.94386706173103,3245.8587165321615,One year,Fiber optic,Yes,No,Yes,Credit card,0,4.529702368849936,0
1374,57,52.34361828790923,6198.51903136408,Two year,DSL,No,No,Yes,Mailed check,2,14.73938910118537,0
1375,69,138.32816514566377,403.5626005485629,Month-to-month,DSL,No,No,Yes,Mailed check,6,6.017857208096151,1
1376,3,40.07404848009769,3273.3554916367534,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,1,-4.4104479282159526,1
1377,1,101.48016752423884,6412.680013940949,One year,No,No,No,Yes,Bank transfer,9,4.8345392720876035,1
1378,58,23.744153471047433,4229.308390643123,One year,DSL,No,No,Yes,Electronic check,9,9.36124258657921,0
1379,38,103.68357482224296,4445.306053888971,Month-to-month,DSL,No,Yes,Yes,Credit card,0,-4.479399435938407,1
1380,15,56.02876574353678,867.6009875311275,Month-to-month,No,No,No,Yes,Bank transfer,7,3.2689742872485734,1
1381,34,78.4580070338836,1145.4113933487217,Month-to-month,No,No,Yes,Yes,Credit card,6,-1.8887959909684748,0
1382,61,64.8843917674169,5448.296882389708,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,5,7.8619364204271704,1
1383,35,42.458378312007284,5432.8683160903665,Month-to-month,Fiber optic,No,No,Yes,Credit card,9,14.146916975560828,1
1384,64,100.85750271220363,7834.916814592959,One year,No,Yes,No,Yes,Credit card,4,7.491698091105858,0
1385,25,134.65682216827895,5724.428605717848,One year,No,Yes,Yes,Yes,Mailed check,5,8.897554127717783,0
1386,24,144.68095149671245,3996.623617874234,One year,DSL,No,No,Yes,Credit card,0,2.9312580085121898,1
1387,12,45.00502721000896,6872.889805915068,One year,DSL,Yes,No,Yes,Credit card,8,6.262817379038328,0
1388,18,113.25846062818654,925.3365879458962,Month-to-month,DSL,No,No,Yes,Mailed check,0,5.877154193717196,1
1389,15,106.36411765873869,3649.436985080411,One year,Fiber optic,No,No,Yes,Bank transfer,3,10.19212690535888,1
1390,27,64.63911264469442,2368.161976327801,Month-to-month,No,No,Yes,No,Bank transfer,2,12.138232940405903,0
1391,60,22.482895915984358,926.6386747282421,Month-to-month,DSL,Yes,No,Yes,Electronic check,3,8.257718885661996,0
1392,46,109.6728621506726,6131.6664692908935,Month-to-month,No,No,No,No,Electronic check,0,14.59617603848092,1
1393,17,142.91433187273503,4135.257040941183,Two year,DSL,No,No,Yes,Electronic check,9,11.56576785048999,1
1394,53,102.17561584903467,4498.472887190176,Month-to-month,No,No,Yes,No,Electronic check,3,-2.5070650216614987,1
1395,8,76.58805414439243,3348.915984491599,Two year,Fiber optic,No,No,Yes,Credit card,3,5.149507967723423,0
1396,27,88.27000623451168,3736.664129661608,Month-to-month,No,No,No,No,Credit card,2,13.064721573875403,0
1397,46,45.951744995789284,1016.5373582717248,One year,No,No,No,Yes,Electronic check,7,13.878697374624277,0
1398,50,117.57074128798588,5416.050811867114,Two year,DSL,Yes,Yes,Yes,Mailed check,6,2.604118768647961,1
1399,71,117.03457790128037,3516.3341408811884,Month-to-month,DSL,No,No,Yes,Electronic check,8,9.514081230330492,1
1400,3,38.91724905036524,6552.463827723708,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,1,3.210909672847567,0
1401,64,134.13718972495568,1650.6688811303013,Two year,DSL,No,Yes,Yes,Credit card,9,-2.5268055564113623,1
1402,44,54.994666131529684,1719.9352380088026,One year,No,Yes,No,No,Mailed check,2,12.692226098448366,0
1403,53,147.69328792175992,5201.500615092433,Month-to-month,Fiber optic,No,No,No,Bank transfer,5,13.639062454246154,1
1404,24,69.77739182484196,6783.427044839435,Month-to-month,No,No,Yes,No,Mailed check,1,5.095010625316132,1
1405,60,43.12492763548495,3830.362925083585,Two year,DSL,No,Yes,No,Mailed check,1,-4.633851383597126,0
1406,3,65.7236144749348,5842.93556299149,Two year,Fiber optic,No,No,Yes,Electronic check,9,11.320725013925195,1
1407,20,77.2234427306351,7994.706379795377,One year,Fiber optic,Yes,Yes,No,Bank transfer,1,4.539207324615816,0
1408,46,29.010010494978328,7923.098553858532,Month-to-month,DSL,No,No,Yes,Electronic check,1,-3.499432849168629,0
1409,15,95.16838955902763,5980.26105829143,Two year,Fiber optic,No,No,Yes,Bank transfer,4,-1.2121703425701025,0
1410,25,97.69221718295705,5942.733268458165,Month-to-month,No,Yes,No,No,Credit card,0,-1.9576131953914322,0
1411,71,116.0609591954314,2056.189208871355,One year,DSL,Yes,Yes,Yes,Bank transfer,6,8.725577326394285,0
1412,17,23.79208599779663,6684.963089195812,One year,Fiber optic,No,No,No,Credit card,0,0.9881898573495622,0
1413,9,90.36096787639792,3300.3068036722525,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,0,-2.446189653771136,1
1414,38,26.87796632518637,7699.751887947899,One year,DSL,No,No,Yes,Electronic check,4,13.352976524716873,0
1415,48,111.14874859566494,743.2787407847906,Two year,DSL,No,Yes,No,Credit card,6,14.130621180316062,1
1416,60,27.244638141127982,3543.1389140945357,Two year,Fiber optic,No,No,No,Electronic check,2,-2.228482544660555,0
1417,63,138.52462028441226,4491.139852699639,Month-to-month,DSL,No,Yes,Yes,Mailed check,6,-0.39528293380250723,1
1418,2,111.27073369498456,3300.734035980702,Month-to-month,No,No,No,No,Mailed check,8,6.842414392128317,1
1419,11,85.96066946107042,1763.5756049890524,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,3,-1.9898430100305187,1
1420,64,77.39551002655274,4784.609061381828,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,4,-1.8281661419277628,1
1421,21,36.98744195372411,6071.751525538587,One year,No,No,Yes,No,Credit card,7,1.7315208347478013,0
1422,18,57.829920643406204,5194.224908559552,One year,Fiber optic,No,No,Yes,Electronic check,8,13.983406657360103,1
1423,64,132.96468365271653,1952.145905583512,Month-to-month,No,Yes,No,Yes,Mailed check,4,14.248843927125371,0
1424,38,137.5788655031242,5879.702760511339,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,4,11.8357649965074,1
1425,32,20.097202088169038,2129.49266775205,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,1,8.91425835858101,1
1426,11,97.23773089208166,1484.0986670999162,One year,Fiber optic,No,No,Yes,Credit card,8,9.413467317135053,1
1427,45,113.50907917326477,5556.277321965905,One year,Fiber optic,No,No,No,Mailed check,5,4.3914568617480185,1
1428,33,100.43710771948882,6758.01924430004,One year,Fiber optic,No,No,Yes,Electronic check,4,5.6030925631109785,1
1429,41,30.618369432626018,3904.161636802938,Two year,Fiber optic,No,No,Yes,Mailed check,4,7.689053200119762,1
1430,8,48.30423684385729,4297.995165793658,Two year,Fiber optic,Yes,No,Yes,Electronic check,3,9.625732749891782,0
1431,11,52.544234759580185,2491.7058067227363,One year,Fiber optic,No,Yes,Yes,Mailed check,0,-3.0630765497889745,1
1432,51,128.12420206966166,4007.4823193692546,Month-to-month,DSL,No,No,Yes,Electronic check,5,-0.5022598064088974,1
1433,41,80.21592672015966,1142.665684298017,One year,No,Yes,No,Yes,Mailed check,0,14.258863826053577,0
1434,17,83.28766755236079,7651.063554495621,Month-to-month,No,Yes,No,Yes,Credit card,9,1.702845309211578,0
1435,46,141.53609605208612,6422.84916388711,Month-to-month,DSL,No,No,Yes,Mailed check,1,0.36948421616405724,1
1436,32,102.82116555111301,5376.98718049526,Two year,No,No,No,Yes,Bank transfer,6,3.438226242486465,0
1437,54,136.8268012018463,4351.735536306784,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,0,0.8184150086652409,0
1438,20,79.34615119439928,6358.136176200919,One year,Fiber optic,No,No,Yes,Mailed check,7,-3.1763961489628967,0
1439,33,39.42671360737825,4008.582192727854,One year,Fiber optic,Yes,No,Yes,Bank transfer,7,-0.8407773619159347,0
1440,40,140.89162722963113,2469.793874420807,Month-to-month,No,Yes,Yes,Yes,Electronic check,6,7.803195951646664,0
1441,32,79.63166503677996,1366.9564578167092,Month-to-month,No,No,No,No,Mailed check,6,-0.5363488589453453,1
1442,2,43.61208484424684,5215.926151534278,One year,DSL,Yes,Yes,No,Mailed check,0,7.953343933896708,0
1443,33,59.31144623950989,7442.463385709461,Month-to-month,Fiber optic,No,Yes,No,Credit card,2,-2.998382101930599,1
1444,30,26.60433665956249,1313.5865726843742,Month-to-month,DSL,No,No,No,Mailed check,8,-4.162473008150485,1
1445,33,80.87907688933007,1522.1425559013735,Two year,Fiber optic,Yes,No,Yes,Electronic check,4,12.231353653183842,0
1446,26,130.90666234833077,3525.487663935327,One year,DSL,No,No,No,Bank transfer,4,10.20052391083386,1
1447,22,141.36545928086963,6474.504848565543,Month-to-month,DSL,No,No,Yes,Mailed check,6,8.320553656927466,1
1448,66,141.23828697547367,2421.9895588748864,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,9,-4.382015341262699,0
1449,38,36.279903331737074,2105.912104893222,One year,Fiber optic,No,No,Yes,Electronic check,7,-0.21292129692521478,1
1450,46,69.6670047264374,4997.7337025563875,Month-to-month,No,No,Yes,Yes,Electronic check,5,11.246286543045212,1
1451,15,23.669738754591826,4331.356776807222,Month-to-month,DSL,Yes,No,No,Mailed check,4,-2.106646698829109,0
1452,44,131.17149484629147,575.7408791173665,One year,Fiber optic,Yes,No,Yes,Credit card,0,11.257068797875274,0
1453,49,66.6382490627656,743.7708207432846,Month-to-month,DSL,No,No,Yes,Mailed check,9,6.6846709941836036,0
1454,61,102.04521362599053,5179.802543459653,One year,No,Yes,Yes,No,Credit card,9,9.807367355939585,0
1455,67,112.93679695004752,3774.4764332674586,One year,Fiber optic,No,No,No,Mailed check,9,7.890141569023461,1
1456,6,75.8798070666102,7770.719813554261,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,8,3.33979160167509,1
1457,9,59.83750375153159,5460.398144767511,Month-to-month,DSL,No,No,No,Credit card,5,0.8395469779384879,0
1458,6,145.08767831507282,179.5819297465285,One year,DSL,Yes,No,Yes,Credit card,2,8.454583571816944,0
1459,32,145.38346925310105,3900.0483604236483,One year,Fiber optic,No,Yes,Yes,Bank transfer,9,11.138257636097887,1
1460,41,57.62672784390285,3374.138686780288,Month-to-month,Fiber optic,No,No,Yes,Mailed check,6,-4.105347276762766,1
1461,8,82.35126257677955,943.0394939507727,Month-to-month,Fiber optic,Yes,No,No,Electronic check,3,2.598178674476612,1
1462,50,146.4697406258029,7393.3498033903015,Two year,DSL,No,No,Yes,Electronic check,2,2.0145956835972605,0
1463,62,20.63289299521542,6459.589262745617,Month-to-month,Fiber optic,No,No,Yes,Mailed check,6,6.18941680916905,0
1464,62,73.64817228928939,1917.6786765180148,Two year,DSL,No,No,Yes,Bank transfer,5,-2.721498872244006,1
1465,7,33.059481458525894,2122.247994859678,Month-to-month,No,Yes,No,Yes,Electronic check,3,13.668388202785586,1
1466,4,86.19053552313834,352.94262122366257,Month-to-month,No,No,No,Yes,Bank transfer,9,5.970205368676451,1
1467,6,23.20709409026333,2444.0678674744236,One year,DSL,No,No,No,Mailed check,7,13.475056085675579,0
1468,58,72.89679608078163,4718.513870415493,Month-to-month,DSL,Yes,No,No,Bank transfer,1,11.338818469233011,0
1469,22,48.69087972209357,3424.662768254679,Month-to-month,No,No,No,No,Bank transfer,5,-1.167222753696373,0
1470,26,89.3300871196363,7757.1181633854785,Month-to-month,No,Yes,No,Yes,Bank transfer,2,-2.353219754140856,1
1471,3,149.47917438309096,543.033337183,Two year,No,No,Yes,Yes,Electronic check,7,12.225004800018564,1
1472,41,124.06969366647719,4772.298255302184,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,7,5.722004451684381,1
1473,60,129.93347191117476,6880.64458000568,One year,Fiber optic,No,No,Yes,Credit card,0,-4.6051450420420315,0
1474,14,102.58444835668051,3897.8532080368086,Two year,No,No,Yes,Yes,Bank transfer,1,13.684534968787194,1
1475,12,25.402780275393614,123.40549242713483,Two year,No,No,Yes,No,Bank transfer,3,4.460567987861289,0
1476,12,46.883697885738734,2018.131848627574,One year,DSL,No,Yes,Yes,Mailed check,0,1.018726035047914,1
1477,13,140.25839233811715,2657.7749077769327,Month-to-month,No,No,No,Yes,Bank transfer,2,5.331957423412945,1
1478,25,67.59470533073767,7731.356507003953,Month-to-month,No,No,No,Yes,Bank transfer,3,11.458367808683104,0
1479,45,33.47277444250342,7303.008926525726,Month-to-month,DSL,No,No,Yes,Electronic check,9,-2.794145299284192,1
1480,19,111.31269756260625,7598.4469903502795,Month-to-month,Fiber optic,No,No,Yes,Credit card,2,2.1786580647506497,0
1481,55,58.9295041114531,6623.491815174049,Month-to-month,DSL,Yes,No,Yes,Mailed check,4,1.3773334649111675,0
1482,45,54.95139867754232,2878.017099499845,Month-to-month,DSL,No,Yes,Yes,Credit card,9,11.792990400562953,1
1483,8,149.73706922257384,7256.423734559984,Two year,No,No,No,Yes,Bank transfer,6,10.569345519544244,1
1484,53,131.55806025346504,7855.307596902686,Two year,DSL,Yes,Yes,Yes,Electronic check,7,3.0020806915386427,0
1485,55,73.03191638781934,2865.563366972128,Month-to-month,No,No,No,No,Credit card,7,8.289766193291197,1
1486,32,147.43395701614486,2158.3921312929465,Month-to-month,No,No,No,Yes,Credit card,1,2.8889096458956365,0
1487,51,104.51471904449777,4420.6387129795485,Month-to-month,Fiber optic,No,No,Yes,Credit card,0,6.4262767663246745,0
1488,44,116.46291874436884,1578.502321531547,Month-to-month,Fiber optic,No,No,Yes,Credit card,5,14.824305892502384,0
1489,70,24.096695600687507,357.7313491104037,Month-to-month,DSL,Yes,No,No,Credit card,0,5.711489344711493,0
1490,18,35.808683715247426,7572.06625181537,Two year,Fiber optic,No,No,No,Electronic check,5,14.771494656610137,1
1491,22,102.301066444511,7413.350996287212,Month-to-month,DSL,No,No,Yes,Bank transfer,6,9.943982125294873,0
1492,37,136.8731177444329,1384.9654447207563,Month-to-month,Fiber optic,No,No,No,Electronic check,8,-2.585554194737205,1
1493,56,101.08668439138744,3321.1479507447834,Month-to-month,Fiber optic,No,No,No,Electronic check,9,10.919323372006936,1
1494,59,37.42323626146893,6665.186874854216,Two year,Fiber optic,Yes,No,No,Electronic check,9,-1.7742871706036967,1
1495,3,35.048806012022204,5321.902360684739,Two year,Fiber optic,Yes,No,Yes,Electronic check,0,5.646572167732254,0
1496,28,129.74416645713063,3218.82132244864,Two year,Fiber optic,No,No,No,Bank transfer,6,7.264904689312379,0
1497,35,38.10930403202886,5978.95087774427,One year,No,Yes,No,No,Bank transfer,3,12.844609104387203,0
1498,61,87.63015486552331,7186.674366860509,Month-to-month,Fiber optic,No,Yes,No,Electronic check,8,-0.7915157948577045,1
1499,54,24.824731595099294,7416.650811154357,Month-to-month,No,No,Yes,No,Credit card,3,12.518841447277254,1
